e_field charge_filename light_filename charge_thresholds light_samples
500.407 packet-0020091-2024_11_05_07_21_53_CET.h5 mpd_run_data_rctl_187_p101.data high 256
500.403 packet-0020091-2024_11_05_07_24_54_CET.h5 mpd_run_data_rctl_187_p101.data high 256
500.405 packet-0020091-2024_11_05_07_24_54_CET.h5 mpd_run_data_rctl_187_p102.data high 256
500.397 packet-0020091-2024_11_05_07_27_55_CET.h5 mpd_run_data_rctl_187_p102.data high 256
500.398 packet-0020091-2024_11_05_07_27_55_CET.h5 mpd_run_data_rctl_187_p103.data high 256
500.402 packet-0020091-2024_11_05_07_30_56_CET.h5 mpd_run_data_rctl_187_p103.data high 256
500.405 packet-0020091-2024_11_05_07_30_56_CET.h5 mpd_run_data_rctl_187_p104.data high 256
500.392 packet-0020091-2024_11_05_07_33_57_CET.h5 mpd_run_data_rctl_187_p104.data high 256
500.404 packet-0020091-2024_11_05_07_33_57_CET.h5 mpd_run_data_rctl_187_p105.data high 256
500.407 packet-0020091-2024_11_05_07_36_59_CET.h5 mpd_run_data_rctl_187_p105.data high 256
500.407 packet-0020091-2024_11_05_07_36_59_CET.h5 mpd_run_data_rctl_187_p106.data high 256
500.424 packet-0020091-2024_11_05_07_40_00_CET.h5 mpd_run_data_rctl_187_p106.data high 256
500.403 packet-0020091-2024_11_05_07_40_00_CET.h5 mpd_run_data_rctl_187_p107.data high 256
500.407 packet-0020091-2024_11_05_07_43_01_CET.h5 mpd_run_data_rctl_187_p107.data high 256
500.415 packet-0020091-2024_11_05_07_43_01_CET.h5 mpd_run_data_rctl_187_p108.data high 256
500.408 packet-0020091-2024_11_05_07_46_02_CET.h5 mpd_run_data_rctl_187_p108.data high 256
500.404 packet-0020091-2024_11_05_07_46_02_CET.h5 mpd_run_data_rctl_187_p109.data high 256
500.413 packet-0020091-2024_11_05_07_49_03_CET.h5 mpd_run_data_rctl_187_p109.data high 256
500.395 packet-0020091-2024_11_05_07_49_03_CET.h5 mpd_run_data_rctl_187_p110.data high 256
500.407 packet-0020091-2024_11_05_07_52_04_CET.h5 mpd_run_data_rctl_187_p110.data high 256
500.404 packet-0020091-2024_11_05_07_52_04_CET.h5 mpd_run_data_rctl_187_p111.data high 256
500.414 packet-0020091-2024_11_05_07_55_05_CET.h5 mpd_run_data_rctl_187_p111.data high 256
500.401 packet-0020091-2024_11_05_07_55_05_CET.h5 mpd_run_data_rctl_187_p112.data high 256
500.404 packet-0020091-2024_11_05_07_58_06_CET.h5 mpd_run_data_rctl_187_p112.data high 256
500.383 packet-0020091-2024_11_05_07_58_06_CET.h5 mpd_run_data_rctl_187_p113.data high 256
500.402 packet-0020091-2024_11_05_08_01_11_CET.h5 mpd_run_data_rctl_187_p113.data high 256
500.415 packet-0020091-2024_11_05_08_01_11_CET.h5 mpd_run_data_rctl_187_p114.data high 256
500.404 packet-0020091-2024_11_05_08_04_13_CET.h5 mpd_run_data_rctl_187_p114.data high 256
500.396 packet-0020091-2024_11_05_08_04_13_CET.h5 mpd_run_data_rctl_187_p115.data high 256
500.400 packet-0020091-2024_11_05_08_07_19_CET.h5 mpd_run_data_rctl_187_p115.data high 256
500.429 packet-0020091-2024_11_05_08_07_19_CET.h5 mpd_run_data_rctl_187_p116.data high 256
500.410 packet-0020091-2024_11_05_08_10_21_CET.h5 mpd_run_data_rctl_187_p116.data high 256
500.407 packet-0020091-2024_11_05_08_13_23_CET.h5 mpd_run_data_rctl_187_p117.data high 256
500.401 packet-0020091-2024_11_05_08_13_23_CET.h5 mpd_run_data_rctl_187_p118.data high 256
500.398 packet-0020091-2024_11_05_08_16_31_CET.h5 mpd_run_data_rctl_187_p118.data high 256
500.397 packet-0020091-2024_11_05_08_19_35_CET.h5 mpd_run_data_rctl_187_p119.data high 256
500.406 packet-0020091-2024_11_05_08_22_37_CET.h5 mpd_run_data_rctl_187_p120.data high 256
500.393 packet-0020091-2024_11_05_08_25_38_CET.h5 mpd_run_data_rctl_187_p120.data high 256
500.402 packet-0020091-2024_11_05_08_25_38_CET.h5 mpd_run_data_rctl_187_p121.data high 256
500.401 packet-0020091-2024_11_05_08_28_39_CET.h5 mpd_run_data_rctl_187_p121.data high 256
500.412 packet-0020091-2024_11_05_08_28_39_CET.h5 mpd_run_data_rctl_187_p122.data high 256
500.392 packet-0020091-2024_11_05_08_31_40_CET.h5 mpd_run_data_rctl_187_p122.data high 256
500.405 packet-0020091-2024_11_05_08_31_40_CET.h5 mpd_run_data_rctl_187_p123.data high 256
500.396 packet-0020091-2024_11_05_08_34_41_CET.h5 mpd_run_data_rctl_187_p123.data high 256
500.407 packet-0020091-2024_11_05_08_34_41_CET.h5 mpd_run_data_rctl_187_p124.data high 256
500.401 packet-0020091-2024_11_05_08_37_42_CET.h5 mpd_run_data_rctl_187_p124.data high 256
500.403 packet-0020091-2024_11_05_08_37_42_CET.h5 mpd_run_data_rctl_187_p125.data high 256
500.406 packet-0020091-2024_11_05_08_40_43_CET.h5 mpd_run_data_rctl_187_p125.data high 256
500.399 packet-0020091-2024_11_05_08_40_43_CET.h5 mpd_run_data_rctl_187_p126.data high 256
500.390 packet-0020091-2024_11_05_08_43_44_CET.h5 mpd_run_data_rctl_187_p126.data high 256
500.402 packet-0020091-2024_11_05_08_43_44_CET.h5 mpd_run_data_rctl_187_p127.data high 256
500.415 packet-0020091-2024_11_05_08_46_45_CET.h5 mpd_run_data_rctl_187_p127.data high 256
500.402 packet-0020091-2024_11_05_08_46_45_CET.h5 mpd_run_data_rctl_187_p128.data high 256
500.393 packet-0020091-2024_11_05_08_49_47_CET.h5 mpd_run_data_rctl_187_p128.data high 256
500.395 packet-0020091-2024_11_05_08_49_47_CET.h5 mpd_run_data_rctl_187_p129.data high 256
500.403 packet-0020091-2024_11_05_08_52_48_CET.h5 mpd_run_data_rctl_187_p129.data high 256
500.398 packet-0020091-2024_11_05_08_52_48_CET.h5 mpd_run_data_rctl_187_p130.data high 256
500.393 packet-0020091-2024_11_05_08_55_49_CET.h5 mpd_run_data_rctl_187_p130.data high 256
500.385 packet-0020091-2024_11_05_08_55_49_CET.h5 mpd_run_data_rctl_187_p131.data high 256
500.390 packet-0020091-2024_11_05_08_58_50_CET.h5 mpd_run_data_rctl_187_p131.data high 256
500.390 packet-0020091-2024_11_05_08_58_50_CET.h5 mpd_run_data_rctl_187_p132.data high 256
500.394 packet-0020091-2024_11_05_09_01_51_CET.h5 mpd_run_data_rctl_187_p132.data high 256
500.410 packet-0020091-2024_11_05_09_01_51_CET.h5 mpd_run_data_rctl_187_p133.data high 256
500.397 packet-0020091-2024_11_05_09_04_52_CET.h5 mpd_run_data_rctl_187_p133.data high 256
500.401 packet-0020091-2024_11_05_09_04_52_CET.h5 mpd_run_data_rctl_187_p134.data high 256
500.406 packet-0020091-2024_11_05_09_07_53_CET.h5 mpd_run_data_rctl_187_p134.data high 256
500.403 packet-0020091-2024_11_05_09_07_53_CET.h5 mpd_run_data_rctl_187_p135.data high 256
500.399 packet-0020091-2024_11_05_09_10_55_CET.h5 mpd_run_data_rctl_187_p135.data high 256
500.407 packet-0020091-2024_11_05_09_10_55_CET.h5 mpd_run_data_rctl_187_p136.data high 256
500.407 packet-0020091-2024_11_05_09_13_56_CET.h5 mpd_run_data_rctl_187_p136.data high 256
500.408 packet-0020091-2024_11_05_09_13_56_CET.h5 mpd_run_data_rctl_187_p137.data high 256
500.396 packet-0020091-2024_11_05_09_16_58_CET.h5 mpd_run_data_rctl_187_p137.data high 256
500.388 packet-0020091-2024_11_05_09_16_58_CET.h5 mpd_run_data_rctl_187_p138.data high 256
500.402 packet-0020091-2024_11_05_09_19_59_CET.h5 mpd_run_data_rctl_187_p138.data high 256
500.411 packet-0020091-2024_11_05_09_19_59_CET.h5 mpd_run_data_rctl_187_p139.data high 256
500.398 packet-0020091-2024_11_05_09_23_05_CET.h5 mpd_run_data_rctl_187_p139.data high 256
500.405 packet-0020091-2024_11_05_09_23_05_CET.h5 mpd_run_data_rctl_187_p140.data high 256
500.394 packet-0020091-2024_11_05_09_26_16_CET.h5 mpd_run_data_rctl_187_p140.data high 256
500.396 packet-0020091-2024_11_05_09_26_16_CET.h5 mpd_run_data_rctl_187_p141.data high 256
500.404 packet-0020091-2024_11_05_09_29_24_CET.h5 mpd_run_data_rctl_187_p141.data high 256
500.401 packet-0020091-2024_11_05_09_29_24_CET.h5 mpd_run_data_rctl_187_p142.data high 256
500.393 packet-0020091-2024_11_05_09_32_31_CET.h5 mpd_run_data_rctl_187_p142.data high 256
500.386 packet-0020091-2024_11_05_09_32_31_CET.h5 mpd_run_data_rctl_187_p143.data high 256
500.397 packet-0020091-2024_11_05_09_35_34_CET.h5 mpd_run_data_rctl_187_p143.data high 256
500.428 packet-0020091-2024_11_05_09_35_34_CET.h5 mpd_run_data_rctl_187_p144.data high 256
500.399 packet-0020091-2024_11_05_09_38_35_CET.h5 mpd_run_data_rctl_187_p144.data high 256
500.387 packet-0020091-2024_11_05_09_38_35_CET.h5 mpd_run_data_rctl_187_p145.data high 256
500.400 packet-0020091-2024_11_05_09_41_43_CET.h5 mpd_run_data_rctl_187_p145.data high 256
500.414 packet-0020091-2024_11_05_09_41_43_CET.h5 mpd_run_data_rctl_187_p146.data high 256
500.408 packet-0020091-2024_11_05_09_44_49_CET.h5 mpd_run_data_rctl_187_p146.data high 256
500.402 packet-0020091-2024_11_05_09_47_50_CET.h5 mpd_run_data_rctl_187_p147.data high 256
500.401 packet-0020091-2024_11_05_09_50_51_CET.h5 mpd_run_data_rctl_187_p148.data high 256
500.401 packet-0020091-2024_11_05_09_53_53_CET.h5 mpd_run_data_rctl_187_p148.data high 256
500.400 packet-0020091-2024_11_05_09_53_53_CET.h5 mpd_run_data_rctl_187_p149.data high 256
500.413 packet-0020091-2024_11_05_09_56_54_CET.h5 mpd_run_data_rctl_187_p149.data high 256
500.399 packet-0020091-2024_11_05_09_56_54_CET.h5 mpd_run_data_rctl_187_p150.data high 256
500.413 packet-0020091-2024_11_05_09_59_55_CET.h5 mpd_run_data_rctl_187_p150.data high 256
500.401 packet-0020091-2024_11_05_09_59_55_CET.h5 mpd_run_data_rctl_187_p151.data high 256
500.380 packet-0020091-2024_11_05_10_02_56_CET.h5 mpd_run_data_rctl_187_p151.data high 256
500.400 packet-0020091-2024_11_05_10_02_56_CET.h5 mpd_run_data_rctl_187_p152.data high 256
500.412 packet-0020091-2024_11_05_10_05_57_CET.h5 mpd_run_data_rctl_187_p152.data high 256
500.398 packet-0020091-2024_11_05_10_05_57_CET.h5 mpd_run_data_rctl_187_p153.data high 256
500.401 packet-0020091-2024_11_05_10_08_58_CET.h5 mpd_run_data_rctl_187_p153.data high 256
500.401 packet-0020091-2024_11_05_10_08_58_CET.h5 mpd_run_data_rctl_187_p154.data high 256
500.401 packet-0020091-2024_11_05_10_11_59_CET.h5 mpd_run_data_rctl_187_p154.data high 256
500.392 packet-0020091-2024_11_05_10_11_59_CET.h5 mpd_run_data_rctl_187_p155.data high 256
500.397 packet-0020092-2024_11_05_10_16_08_CET.h5 mpd_run_data_rctl_188_p0.data high 256
500.398 packet-0020092-2024_11_05_10_19_10_CET.h5 mpd_run_data_rctl_188_p1.data high 256
500.396 packet-0020092-2024_11_05_10_22_14_CET.h5 mpd_run_data_rctl_188_p2.data high 256
500.384 packet-0020092-2024_11_05_10_25_19_CET.h5 mpd_run_data_rctl_188_p3.data high 256
500.390 packet-0020092-2024_11_05_10_28_20_CET.h5 mpd_run_data_rctl_188_p4.data high 256
500.391 packet-0020092-2024_11_05_10_31_21_CET.h5 mpd_run_data_rctl_188_p4.data high 256
500.401 packet-0020092-2024_11_05_10_31_21_CET.h5 mpd_run_data_rctl_188_p5.data high 256
500.401 packet-0020092-2024_11_05_10_34_22_CET.h5 mpd_run_data_rctl_188_p5.data high 256
500.395 packet-0020092-2024_11_05_10_34_22_CET.h5 mpd_run_data_rctl_188_p6.data high 256
500.384 packet-0020092-2024_11_05_10_37_24_CET.h5 mpd_run_data_rctl_188_p6.data high 256
500.397 packet-0020092-2024_11_05_10_37_24_CET.h5 mpd_run_data_rctl_188_p7.data high 256
500.401 packet-0020092-2024_11_05_10_40_25_CET.h5 mpd_run_data_rctl_188_p7.data high 256
500.401 packet-0020092-2024_11_05_10_40_25_CET.h5 mpd_run_data_rctl_188_p8.data high 256
500.399 packet-0020092-2024_11_05_10_43_27_CET.h5 mpd_run_data_rctl_188_p8.data high 256
500.402 packet-0020092-2024_11_05_10_43_27_CET.h5 mpd_run_data_rctl_188_p9.data high 256
500.395 packet-0020092-2024_11_05_10_46_28_CET.h5 mpd_run_data_rctl_188_p9.data high 256
500.389 packet-0020092-2024_11_05_10_46_28_CET.h5 mpd_run_data_rctl_188_p10.data high 256
500.392 packet-0020092-2024_11_05_10_49_29_CET.h5 mpd_run_data_rctl_188_p10.data high 256
500.396 packet-0020092-2024_11_05_10_49_29_CET.h5 mpd_run_data_rctl_188_p11.data high 256
500.398 packet-0020092-2024_11_05_10_52_30_CET.h5 mpd_run_data_rctl_188_p11.data high 256
500.394 packet-0020092-2024_11_05_10_52_30_CET.h5 mpd_run_data_rctl_188_p12.data high 256
500.389 packet-0020092-2024_11_05_10_55_31_CET.h5 mpd_run_data_rctl_188_p12.data high 256
500.386 packet-0020092-2024_11_05_10_55_31_CET.h5 mpd_run_data_rctl_188_p13.data high 256
500.387 packet-0020092-2024_11_05_10_58_32_CET.h5 mpd_run_data_rctl_188_p13.data high 256
500.395 packet-0020092-2024_11_05_10_58_32_CET.h5 mpd_run_data_rctl_188_p14.data high 256
500.400 packet-0020092-2024_11_05_11_01_33_CET.h5 mpd_run_data_rctl_188_p14.data high 256
500.396 packet-0020092-2024_11_05_11_01_33_CET.h5 mpd_run_data_rctl_188_p15.data high 256
500.387 packet-0020092-2024_11_05_11_04_34_CET.h5 mpd_run_data_rctl_188_p15.data high 256
500.394 packet-0020092-2024_11_05_11_04_34_CET.h5 mpd_run_data_rctl_188_p16.data high 256
500.389 packet-0020092-2024_11_05_11_07_36_CET.h5 mpd_run_data_rctl_188_p16.data high 256
500.378 packet-0020092-2024_11_05_11_07_36_CET.h5 mpd_run_data_rctl_188_p17.data high 256
500.387 packet-0020092-2024_11_05_11_10_37_CET.h5 mpd_run_data_rctl_188_p17.data high 256
500.382 packet-0020092-2024_11_05_11_10_37_CET.h5 mpd_run_data_rctl_188_p18.data high 256
500.388 packet-0020092-2024_11_05_11_13_38_CET.h5 mpd_run_data_rctl_188_p18.data high 256
500.380 packet-0020092-2024_11_05_11_13_38_CET.h5 mpd_run_data_rctl_188_p19.data high 256
500.381 packet-0020092-2024_11_05_11_16_39_CET.h5 mpd_run_data_rctl_188_p19.data high 256
500.389 packet-0020092-2024_11_05_11_16_39_CET.h5 mpd_run_data_rctl_188_p20.data high 256
500.391 packet-0020092-2024_11_05_11_19_40_CET.h5 mpd_run_data_rctl_188_p20.data high 256
500.404 packet-0020092-2024_11_05_11_19_40_CET.h5 mpd_run_data_rctl_188_p21.data high 256
500.393 packet-0020092-2024_11_05_11_22_42_CET.h5 mpd_run_data_rctl_188_p21.data high 256
500.386 packet-0020092-2024_11_05_11_22_42_CET.h5 mpd_run_data_rctl_188_p22.data high 256
500.384 packet-0020092-2024_11_05_11_25_45_CET.h5 mpd_run_data_rctl_188_p22.data high 256
500.405 packet-0020092-2024_11_05_11_25_45_CET.h5 mpd_run_data_rctl_188_p23.data high 256
500.392 packet-0020092-2024_11_05_11_28_46_CET.h5 mpd_run_data_rctl_188_p23.data high 256
500.391 packet-0020092-2024_11_05_11_28_46_CET.h5 mpd_run_data_rctl_188_p24.data high 256
500.386 packet-0020092-2024_11_05_11_31_48_CET.h5 mpd_run_data_rctl_188_p24.data high 256
500.375 packet-0020092-2024_11_05_11_31_48_CET.h5 mpd_run_data_rctl_188_p25.data high 256
500.385 packet-0020092-2024_11_05_11_34_53_CET.h5 mpd_run_data_rctl_188_p25.data high 256
500.411 packet-0020092-2024_11_05_11_34_53_CET.h5 mpd_run_data_rctl_188_p26.data high 256
500.385 packet-0020092-2024_11_05_11_37_54_CET.h5 mpd_run_data_rctl_188_p26.data high 256
500.388 packet-0020092-2024_11_05_11_37_54_CET.h5 mpd_run_data_rctl_188_p27.data high 256
500.386 packet-0020092-2024_11_05_11_40_55_CET.h5 mpd_run_data_rctl_188_p27.data high 256
500.379 packet-0020092-2024_11_05_11_40_55_CET.h5 mpd_run_data_rctl_188_p28.data high 256
500.385 packet-0020092-2024_11_05_11_43_58_CET.h5 mpd_run_data_rctl_188_p28.data high 256
500.390 packet-0020092-2024_11_05_11_43_58_CET.h5 mpd_run_data_rctl_188_p29.data high 256
500.384 packet-0020092-2024_11_05_11_47_04_CET.h5 mpd_run_data_rctl_188_p29.data high 256
500.382 packet-0020092-2024_11_05_11_47_04_CET.h5 mpd_run_data_rctl_188_p30.data high 256
500.401 packet-0020092-2024_11_05_11_50_05_CET.h5 mpd_run_data_rctl_188_p30.data high 256
500.376 packet-0020093-2024_11_05_12_22_19_CET.h5 mpd_run_data_rctl_189_p0.data high 256
500.379 packet-0020093-2024_11_05_12_25_24_CET.h5 mpd_run_data_rctl_189_p1.data high 256
500.387 packet-0020093-2024_11_05_12_28_26_CET.h5 mpd_run_data_rctl_189_p2.data high 256
500.382 packet-0020093-2024_11_05_12_31_28_CET.h5 mpd_run_data_rctl_189_p3.data high 256
500.401 packet-0020093-2024_11_05_12_34_29_CET.h5 mpd_run_data_rctl_189_p3.data high 256
500.390 packet-0020093-2024_11_05_12_34_29_CET.h5 mpd_run_data_rctl_189_p4.data high 256
500.385 packet-0020093-2024_11_05_12_37_30_CET.h5 mpd_run_data_rctl_189_p4.data high 256
500.383 packet-0020093-2024_11_05_12_37_30_CET.h5 mpd_run_data_rctl_189_p5.data high 256
500.375 packet-0020093-2024_11_05_12_40_31_CET.h5 mpd_run_data_rctl_189_p5.data high 256
500.380 packet-0020093-2024_11_05_12_40_31_CET.h5 mpd_run_data_rctl_189_p6.data high 256
500.358 packet-0020093-2024_11_05_12_43_33_CET.h5 mpd_run_data_rctl_189_p6.data high 256
500.376 packet-0020093-2024_11_05_12_43_33_CET.h5 mpd_run_data_rctl_189_p7.data high 256
500.372 packet-0020093-2024_11_05_12_46_34_CET.h5 mpd_run_data_rctl_189_p7.data high 256
500.377 packet-0020093-2024_11_05_12_46_34_CET.h5 mpd_run_data_rctl_189_p8.data high 256
500.393 packet-0020093-2024_11_05_12_49_35_CET.h5 mpd_run_data_rctl_189_p8.data high 256
500.382 packet-0020093-2024_11_05_12_49_35_CET.h5 mpd_run_data_rctl_189_p9.data high 256
500.376 packet-0020093-2024_11_05_12_52_36_CET.h5 mpd_run_data_rctl_189_p9.data high 256
500.378 packet-0020093-2024_11_05_12_52_36_CET.h5 mpd_run_data_rctl_189_p10.data high 256
500.376 packet-0020093-2024_11_05_12_55_37_CET.h5 mpd_run_data_rctl_189_p10.data high 256
500.384 packet-0020093-2024_11_05_12_55_37_CET.h5 mpd_run_data_rctl_189_p11.data high 256
500.390 packet-0020093-2024_11_05_12_58_38_CET.h5 mpd_run_data_rctl_189_p11.data high 256
500.384 packet-0020093-2024_11_05_12_58_38_CET.h5 mpd_run_data_rctl_189_p12.data high 256
500.384 packet-0020093-2024_11_05_13_01_39_CET.h5 mpd_run_data_rctl_189_p12.data high 256
500.390 packet-0020093-2024_11_05_13_01_39_CET.h5 mpd_run_data_rctl_189_p13.data high 256
500.377 packet-0020093-2024_11_05_13_04_40_CET.h5 mpd_run_data_rctl_189_p13.data high 256
500.377 packet-0020093-2024_11_05_13_04_40_CET.h5 mpd_run_data_rctl_189_p14.data high 256
500.382 packet-0020093-2024_11_05_13_07_41_CET.h5 mpd_run_data_rctl_189_p14.data high 256
500.382 packet-0020093-2024_11_05_13_07_41_CET.h5 mpd_run_data_rctl_189_p15.data high 256
500.372 packet-0020093-2024_11_05_13_10_43_CET.h5 mpd_run_data_rctl_189_p15.data high 256
500.382 packet-0020093-2024_11_05_13_10_43_CET.h5 mpd_run_data_rctl_189_p16.data high 256
500.386 packet-0020093-2024_11_05_13_13_44_CET.h5 mpd_run_data_rctl_189_p16.data high 256
500.373 packet-0020093-2024_11_05_13_13_44_CET.h5 mpd_run_data_rctl_189_p17.data high 256
500.386 packet-0020093-2024_11_05_13_16_45_CET.h5 mpd_run_data_rctl_189_p17.data high 256
500.371 packet-0020093-2024_11_05_13_16_45_CET.h5 mpd_run_data_rctl_189_p18.data high 256
500.375 packet-0020093-2024_11_05_13_19_46_CET.h5 mpd_run_data_rctl_189_p18.data high 256
500.383 packet-0020093-2024_11_05_13_19_46_CET.h5 mpd_run_data_rctl_189_p19.data high 256
500.381 packet-0020093-2024_11_05_13_22_47_CET.h5 mpd_run_data_rctl_189_p19.data high 256
500.375 packet-0020093-2024_11_05_13_22_47_CET.h5 mpd_run_data_rctl_189_p20.data high 256
500.387 packet-0020093-2024_11_05_13_25_48_CET.h5 mpd_run_data_rctl_189_p20.data high 256
500.386 packet-0020093-2024_11_05_13_25_48_CET.h5 mpd_run_data_rctl_189_p21.data high 256
500.388 packet-0020093-2024_11_05_13_28_50_CET.h5 mpd_run_data_rctl_189_p21.data high 256
500.359 packet-0020094-2024_11_05_18_38_59_CET.h5 mpd_run_data_rctl_195_p0.data high 256
500.380 packet-0020094-2024_11_05_18_38_59_CET.h5 mpd_run_data_rctl_194_p1.data high 256
500.401 packet-0020094-2024_11_05_18_42_02_CET.h5 mpd_run_data_rctl_194_p1.data high 256
500.380 packet-0020094-2024_11_05_18_42_02_CET.h5 mpd_run_data_rctl_195_p2.data high 256
500.378 packet-0020094-2024_11_05_18_42_02_CET.h5 mpd_run_data_rctl_195_p3.data high 256
500.364 packet-0020094-2024_11_05_18_45_03_CET.h5 mpd_run_data_rctl_195_p3.data high 256
500.381 packet-0020094-2024_11_05_18_45_03_CET.h5 mpd_run_data_rctl_195_p4.data high 256
500.377 packet-0020094-2024_11_05_18_45_03_CET.h5 mpd_run_data_rctl_195_p5.data high 256
500.375 packet-0020094-2024_11_05_18_48_12_CET.h5 mpd_run_data_rctl_195_p5.data high 256
500.375 packet-0020094-2024_11_05_18_48_12_CET.h5 mpd_run_data_rctl_195_p6.data high 256
500.373 packet-0020094-2024_11_05_18_51_13_CET.h5 mpd_run_data_rctl_195_p6.data high 256
500.375 packet-0020094-2024_11_05_18_51_13_CET.h5 mpd_run_data_rctl_195_p7.data high 256
500.372 packet-0020094-2024_11_05_18_51_13_CET.h5 mpd_run_data_rctl_195_p8.data high 256
500.382 packet-0020094-2024_11_05_18_54_31_CET.h5 mpd_run_data_rctl_195_p8.data high 256
500.374 packet-0020094-2024_11_05_18_54_31_CET.h5 mpd_run_data_rctl_195_p9.data high 256
500.374 packet-0020094-2024_11_05_18_57_32_CET.h5 mpd_run_data_rctl_195_p9.data high 256
500.382 packet-0020094-2024_11_05_18_57_32_CET.h5 mpd_run_data_rctl_195_p10.data high 256
500.365 packet-0020094-2024_11_05_18_57_32_CET.h5 mpd_run_data_rctl_195_p11.data high 256
500.365 packet-0020094-2024_11_05_19_00_36_CET.h5 mpd_run_data_rctl_195_p11.data high 256
500.367 packet-0020094-2024_11_05_19_00_36_CET.h5 mpd_run_data_rctl_195_p12.data high 256
500.367 packet-0020094-2024_11_05_19_00_36_CET.h5 mpd_run_data_rctl_195_p13.data high 256
500.368 packet-0020094-2024_11_05_19_03_46_CET.h5 mpd_run_data_rctl_195_p13.data high 256
500.379 packet-0020094-2024_11_05_19_03_46_CET.h5 mpd_run_data_rctl_195_p14.data high 256
500.362 packet-0020094-2024_11_05_19_06_53_CET.h5 mpd_run_data_rctl_195_p14.data high 256
500.386 packet-0020094-2024_11_05_19_06_53_CET.h5 mpd_run_data_rctl_195_p15.data high 256
500.369 packet-0020094-2024_11_05_19_06_53_CET.h5 mpd_run_data_rctl_195_p16.data high 256
500.372 packet-0020094-2024_11_05_19_09_59_CET.h5 mpd_run_data_rctl_195_p16.data high 256
500.369 packet-0020094-2024_11_05_19_09_59_CET.h5 mpd_run_data_rctl_195_p17.data high 256
500.371 packet-0020094-2024_11_05_19_13_01_CET.h5 mpd_run_data_rctl_195_p17.data high 256
500.370 packet-0020094-2024_11_05_19_13_01_CET.h5 mpd_run_data_rctl_195_p18.data high 256
500.364 packet-0020094-2024_11_05_19_13_01_CET.h5 mpd_run_data_rctl_195_p19.data high 256
500.363 packet-0020094-2024_11_05_19_16_02_CET.h5 mpd_run_data_rctl_195_p19.data high 256
500.371 packet-0020094-2024_11_05_19_16_02_CET.h5 mpd_run_data_rctl_195_p20.data high 256
500.373 packet-0020094-2024_11_05_19_19_03_CET.h5 mpd_run_data_rctl_195_p21.data high 256
500.368 packet-0020094-2024_11_05_19_19_03_CET.h5 mpd_run_data_rctl_195_p22.data high 256
500.357 packet-0020094-2024_11_05_19_22_04_CET.h5 mpd_run_data_rctl_195_p22.data high 256
500.356 packet-0020094-2024_11_05_19_22_04_CET.h5 mpd_run_data_rctl_195_p23.data high 256
500.359 packet-0020094-2024_11_05_19_22_04_CET.h5 mpd_run_data_rctl_195_p24.data high 256
500.368 packet-0020094-2024_11_05_19_25_21_CET.h5 mpd_run_data_rctl_195_p24.data high 256
500.359 packet-0020094-2024_11_05_19_25_21_CET.h5 mpd_run_data_rctl_195_p25.data high 256
500.357 packet-0020094-2024_11_05_19_28_22_CET.h5 mpd_run_data_rctl_195_p25.data high 256
500.372 packet-0020094-2024_11_05_19_28_22_CET.h5 mpd_run_data_rctl_195_p26.data high 256
500.376 packet-0020094-2024_11_05_19_28_22_CET.h5 mpd_run_data_rctl_195_p27.data high 256
500.366 packet-0020094-2024_11_05_19_31_23_CET.h5 mpd_run_data_rctl_195_p27.data high 256
500.369 packet-0020094-2024_11_05_19_31_23_CET.h5 mpd_run_data_rctl_195_p28.data high 256
500.401 packet-0020094-2024_11_05_19_34_24_CET.h5 mpd_run_data_rctl_195_p28.data high 256
500.366 packet-0020094-2024_11_05_19_34_24_CET.h5 mpd_run_data_rctl_195_p29.data high 256
500.371 packet-0020094-2024_11_05_19_34_24_CET.h5 mpd_run_data_rctl_195_p30.data high 256
500.358 packet-0020094-2024_11_05_19_37_25_CET.h5 mpd_run_data_rctl_195_p30.data high 256
500.377 packet-0020094-2024_11_05_19_37_25_CET.h5 mpd_run_data_rctl_195_p31.data high 256
500.372 packet-0020094-2024_11_05_19_40_26_CET.h5 mpd_run_data_rctl_195_p32.data high 256
500.372 packet-0020094-2024_11_05_19_40_26_CET.h5 mpd_run_data_rctl_195_p33.data high 256
500.362 packet-0020094-2024_11_05_19_43_33_CET.h5 mpd_run_data_rctl_195_p33.data high 256
500.380 packet-0020094-2024_11_05_19_43_33_CET.h5 mpd_run_data_rctl_195_p34.data high 256
500.364 packet-0020094-2024_11_05_19_43_33_CET.h5 mpd_run_data_rctl_195_p35.data high 256
500.371 packet-0020094-2024_11_05_19_46_48_CET.h5 mpd_run_data_rctl_195_p35.data high 256
500.365 packet-0020094-2024_11_05_19_46_48_CET.h5 mpd_run_data_rctl_195_p36.data high 256
500.360 packet-0020094-2024_11_05_19_49_50_CET.h5 mpd_run_data_rctl_195_p36.data high 256
500.371 packet-0020094-2024_11_05_19_49_50_CET.h5 mpd_run_data_rctl_195_p37.data high 256
500.369 packet-0020094-2024_11_05_19_49_50_CET.h5 mpd_run_data_rctl_195_p38.data high 256
500.365 packet-0020094-2024_11_05_19_53_01_CET.h5 mpd_run_data_rctl_195_p38.data high 256
500.372 packet-0020094-2024_11_05_19_53_01_CET.h5 mpd_run_data_rctl_195_p39.data high 256
500.356 packet-0020094-2024_11_05_19_56_03_CET.h5 mpd_run_data_rctl_195_p39.data high 256
